	MuonType	wheel	sector	station	hits	tdcs	lateralities	Q	phi	phib	bX	Chi2	x	tanPsi	t0	id
7913	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-255
7914	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-256
7915	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-257
7916	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-258
7917	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-259
7918	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-260
7919	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-261
7920	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-262
7921	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-263
7922	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-264
7923	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-265
7924	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-266
7925	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-267
7926	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-268
7927	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-269
7928	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-270
7929	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-271
7930	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-272
7931	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-273
7932	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-274
7933	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-275
7934	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-276
7935	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-277
7936	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-278
7937	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-279
7938	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-280
7939	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-281
7940	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-282
7941	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-283
7942	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-284
7943	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-285
7944	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-286
7945	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-287
7946	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-288
7947	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-289
7948	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-290
7949	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-291
7950	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-292
7951	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-293
7952	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-294
7953	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-295
7954	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-296
7955	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-297
7956	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-298
7957	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-299
7958	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-300
7959	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-301
7960	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-302
7961	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-303
7962	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-304
7963	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-305
7964	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-306
7965	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-307
7966	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-308
7967	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-309
7968	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-310
7969	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-311
7970	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-312
7971	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-313
7972	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-314
7973	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-315
7974	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-316
7975	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-317
7976	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-318
7977	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-319
7978	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-320
7979	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-321
7980	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-322
7981	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-323
7982	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-324
7983	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-325
7984	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-326
7985	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-327
7986	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-328
7987	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-329
7988	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-330
7989	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-331
7990	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-332
7991	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-333
7992	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-334
7993	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-335
7994	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-336
7995	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-337
7996	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-338
7997	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-339
7998	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-340
7999	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-341
8000	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-342
8001	[Bayes]	-1	 0	4 	[20, 21, 20, 21, -1, -1, -1, -1]	[710.0, 796.0, 736.0, 804.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 1, 1, -1, 0, 0, 0]	Q3	-36706.0	2414.0	-3.0	0.0	-109363.0	-1257.0	421.0	73808-343
