eventNumber,wheel,sector,station,superLayer,wire,layer
52444,-1,11,1,1,"[44, 45, 44, 45]","[1, 2, 3, 4]"
52444,-1,11,1,3,"[45, 46, 45, 46]","[1, 2, 3, 4]"
52444,-1,11,3,1,[72],[3]
52444,-1,12,2,1,"[4, 5, 4, 5]","[1, 2, 3, 4]"
52444,-1,12,2,3,"[4, 4, 4, 4]","[1, 2, 3, 4]"
52444,-1,12,4,1,"[23, 23, 23, 23]","[1, 2, 3, 4]"
52444,-1,12,4,3,"[23, 24, 24, 23, 24, 24]","[1, 1, 2, 3, 3, 4]"
52444,1,2,1,3,"[32, 33, 33, 34]","[1, 2, 3, 4]"
52444,1,9,1,1,"[35, 36, 36, 36]","[1, 2, 3, 4]"
52444,1,9,1,3,"[39, 39, 39, 39]","[1, 2, 3, 4]"
52444,1,10,2,3,[5],[3]
52444,2,2,1,1,"[27, 27, 27, 28]","[1, 2, 3, 4]"
52444,2,2,1,3,"[11, 29, 12, 30, 12, 29, 13, 30]","[1, 1, 2, 2, 3, 3, 4, 4]"
52444,2,4,2,1,"[15, 15, 13, 14, 14, 12, 13, 14]","[1, 2, 3, 3, 3, 4, 4, 4]"
52444,2,5,1,1,"[27, 27, 27]","[1, 2, 4]"
52444,2,5,1,3,"[26, 27, 26, 27]","[1, 2, 3, 4]"
52444,2,6,1,1,"[28, 29, 28, 29]","[1, 2, 3, 4]"
52444,2,6,1,3,[39],[4]
52445,-2,1,1,1,"[16, 32, 32, 16, 33, 16, 32, 33]","[1, 1, 1, 2, 2, 3, 3, 4]"
52445,-2,1,1,3,"[15, 16, 16, 15, 16]","[1, 1, 2, 3, 4]"
52445,-2,8,1,1,[26],[1]
52445,-2,8,1,3,[1],[2]
52445,-2,10,1,1,"[25, 26]","[3, 4]"
52445,-1,8,2,1,"[34, 34, 33, 33]","[1, 2, 3, 4]"
52445,-1,8,2,3,"[20, 16, 20, 15]","[1, 2, 2, 3]"
52445,-1,9,1,1,"[46, 47, 50, 47, 48]","[1, 2, 2, 3, 4]"
52445,-1,10,2,1,"[18, 19, 19, 19]","[1, 2, 3, 4]"
52445,-1,10,2,3,"[20, 21, 21, 21]","[1, 2, 3, 4]"
52445,-1,12,1,1,[25],[2]
52445,0,7,1,3,[19],[4]
52445,1,5,1,3,[16],[4]
52445,1,7,3,3,"[7, 8, 7, 8]","[1, 2, 3, 4]"
52445,2,4,1,1,[10],[4]
52445,2,4,1,3,[27],[4]
52445,2,7,3,1,"[4, 4, 4, 17, 4, 16, 16, 4, 17]","[1, 2, 2, 2, 3, 3, 3, 4, 4]"
52445,2,7,3,3,"[6, 6, 6, 6, 6]","[1, 2, 3, 4, 4]"
52445,2,8,1,3,[1],[3]
52445,2,11,1,1,"[27, 28, 27, 28]","[1, 2, 3, 4]"
52445,2,11,1,3,"[28, 28, 28, 28]","[1, 2, 3, 4]"
52445,2,12,1,1,"[14, 36, 15, 36, 14, 24, 36, 15, 25, 36]","[1, 1, 2, 2, 3, 3, 3, 4, 4, 4]"
52445,2,12,1,3,"[33, 33, 33]","[1, 2, 3]"
52446,-2,8,1,1,"[31, 31, 22, 30, 21, 31]","[1, 2, 3, 3, 4, 4]"
52446,-2,10,1,3,"[17, 18]","[3, 4]"
52446,-1,8,1,1,"[1, 1]","[2, 3]"
52446,-1,8,1,3,"[2, 48, 3, 48, 3, 47, 3, 48]","[1, 1, 2, 2, 3, 3, 4, 4]"
52446,-1,8,2,1,"[26, 26, 26]","[1, 2, 3]"
52446,-1,8,2,3,"[27, 27, 28, 27, 27]","[1, 2, 2, 3, 4]"
52446,-1,10,1,1,"[7, 7]","[1, 2]"
52446,0,2,1,1,"[2, 3, 2, 2]","[1, 2, 3, 4]"
52446,0,2,1,3,"[1, 1, 1]","[1, 2, 3]"
52446,0,3,2,1,"[52, 53, 52, 53]","[1, 2, 3, 4]"
52446,0,3,2,3,"[52, 53, 52, 53]","[1, 2, 3, 4]"
52446,0,3,4,1,"[64, 64, 65, 65, 64, 64, 64, 64, 65, 65]","[1, 1, 2, 2, 3, 3, 3, 4, 4, 4]"
52446,0,3,4,3,"[63, 63, 64, 63, 64, 64, 63, 64, 64, 63, 64, 65]","[1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]"
52446,0,9,1,3,[24],[1]
52446,1,12,1,1,"[41, 41, 40, 40]","[1, 2, 3, 4]"
52446,1,12,1,3,"[37, 37, 36, 37]","[1, 2, 3, 4]"
52446,2,2,1,1,"[35, 36, 35]","[1, 2, 3]"
52446,2,4,2,3,[30],[4]
52446,2,9,1,1,[27],[4]
52446,2,10,1,3,[35],[2]
52447,-2,1,2,1,"[30, 30, 31]","[1, 3, 4]"
52447,-2,6,1,3,[50],[2]
52447,-2,11,1,1,"[32, 32, 31, 32]","[1, 2, 3, 4]"
52447,-2,11,1,3,"[29, 29, 28, 29]","[1, 2, 3, 4]"
52447,-2,11,2,1,"[26, 27, 27, 26, 27]","[1, 2, 2, 3, 4]"
52447,-2,11,2,3,"[27, 27, 27, 27]","[1, 2, 3, 4]"
52447,-2,11,3,1,"[21, 22, 22, 21, 21]","[1, 1, 2, 3, 4]"
52447,-2,11,3,3,"[21, 22, 21, 23, 21, 22, 21, 22]","[1, 1, 2, 2, 3, 3, 4, 4]"
52447,-2,11,4,1,"[14, 14, 14, 13, 14]","[1, 1, 2, 3, 4]"
52447,-2,11,4,3,"[13, 14, 13]","[1, 2, 3]"
52447,-2,12,1,3,[10],[3]
52447,-1,2,1,1,"[28, 29, 29, 30]","[1, 2, 3, 4]"
52447,-1,11,1,1,"[9, 10, 9, 10]","[1, 2, 3, 4]"
52447,-1,12,2,3,[39],[1]
52447,0,3,1,1,"[42, 43]","[1, 2]"
52447,1,4,1,3,[4],[4]
52447,1,4,2,1,"[3, 3, 3, 3]","[1, 2, 3, 4]"
52447,1,4,2,3,"[1, 1]","[1, 2]"
52447,1,4,3,1,"[13, 13, 13, 13]","[1, 2, 3, 4]"
52447,1,4,3,3,"[12, 12, 11, 12]","[1, 2, 3, 4]"
52447,1,8,2,3,[41],[1]
52447,1,11,1,1,"[4, 5, 4]","[2, 2, 3]"
52447,1,13,4,1,"[41, 42, 41, 41]","[1, 2, 3, 4]"
52447,1,13,4,3,"[40, 40, 40, 40]","[1, 2, 3, 4]"
52448,-2,2,2,1,"[9, 8]","[2, 4]"
52448,-2,6,1,1,[4],[2]
52448,-2,6,1,3,[5],[1]
52448,-2,6,2,3,[35],[3]
52448,-2,12,1,1,"[3, 4, 3, 4]","[1, 2, 3, 4]"
52448,-2,12,1,3,"[5, 6, 5, 6]","[1, 2, 3, 4]"
52448,-1,8,1,1,[48],[1]
52448,-1,9,1,1,"[1, 13, 14, 13, 14]","[1, 1, 2, 3, 4]"
52448,-1,9,1,3,"[18, 19, 19, 19]","[1, 2, 3, 4]"
52448,-1,11,1,3,[9],[1]
52448,0,1,1,1,"[47, 47, 47]","[1, 2, 3]"
52448,0,11,1,1,[1],[2]
52448,0,12,1,1,"[28, 29, 29, 29, 29, 29, 29, 29]","[1, 1, 2, 2, 3, 3, 4, 4]"
52448,0,12,1,3,"[29, 30, 29, 30, 29, 30, 29, 31]","[1, 1, 2, 2, 3, 3, 4, 4]"
52448,1,5,1,1,"[21, 25, 26, 22, 21, 21]","[1, 1, 1, 2, 3, 4]"
52448,2,3,1,1,"[11, 11, 10, 11]","[1, 2, 3, 4]"
52448,2,3,1,3,"[8, 8, 8, 8]","[1, 2, 3, 4]"
52448,2,5,2,1,"[11, 11, 11, 11, 12, 3, 10, 10, 11, 10, 11, 11, 12]","[1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]"
52448,2,5,2,3,"[9, 10, 9, 9, 9]","[1, 1, 2, 3, 4]"
52448,2,5,3,1,"[22, 22, 22, 24, 22, 22, 23, 23, 24, 21, 22, 22, 23, 24, 22, 23, 23]","[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4]"
52448,2,5,3,3,"[21, 21, 22, 22, 23, 24, 25, 25, 21, 22, 22, 22, 23, 25, 21, 21, 22, 22, 22, 24, 25, 21, 22, 22, 23, 25, 26]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4]"
52448,2,5,4,1,"[48, 48, 48, 48]","[1, 2, 3, 4]"
52448,2,7,2,3,"[39, 42]","[3, 3]"
52448,2,10,1,1,"[28, 29, 29, 29]","[1, 2, 3, 4]"
52449,-2,8,1,1,[31],[1]
52449,-2,9,1,1,"[17, 18, 18, 19]","[1, 2, 3, 4]"
52449,-2,10,2,1,[46],[4]
52449,-2,12,2,3,[8],[1]
52449,-1,3,1,3,[2],[2]
52449,0,3,3,1,"[20, 21, 21, 21]","[1, 2, 3, 4]"
52449,0,3,3,3,"[22, 22, 22, 22]","[1, 2, 3, 4]"
52449,0,9,1,3,"[6, 6, 6, 6]","[1, 2, 3, 4]"
52449,1,1,1,1,"[2, 2, 2, 2]","[1, 2, 3, 4]"
52449,1,1,1,3,[1],[2]
52449,1,2,2,1,"[51, 52, 51, 52]","[1, 2, 3, 4]"
52449,1,2,2,3,"[51, 51, 52, 51, 52, 52, 51, 52, 53]","[1, 2, 2, 3, 3, 3, 4, 4, 4]"
52449,1,9,1,3,"[24, 24, 25, 24, 24, 25, 25]","[1, 2, 2, 3, 3, 4, 4]"
52449,1,10,1,1,"[44, 44, 44, 44]","[1, 2, 3, 4]"
52449,1,10,1,3,"[44, 47, 45, 47, 45, 46, 45, 46]","[1, 1, 2, 2, 3, 3, 4, 4]"
52449,2,1,3,1,"[15, 15, 23, 21, 25, 26, 27]","[1, 2, 2, 3, 3, 4, 4]"
52449,2,1,3,3,[49],[4]
52449,2,2,3,1,"[72, 72, 72]","[2, 3, 4]"
52449,2,2,4,1,"[61, 62, 62, 62, 63, 63, 61, 62, 62, 63, 59, 62, 63, 63]","[1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]"
52449,2,2,4,3,"[61, 62, 61, 62, 62, 61, 62, 62, 54, 61, 62, 63]","[1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4]"
52449,2,3,1,3,"[1, 1, 1]","[1, 2, 3]"
52449,2,5,1,3,"[37, 37, 36, 37]","[1, 2, 3, 4]"
52449,2,6,1,3,"[17, 18, 17]","[1, 2, 3]"
52449,2,9,1,1,"[5, 5, 5, 6]","[1, 2, 3, 4]"
52449,2,9,2,1,[5],[1]
52449,2,11,1,3,"[24, 25]","[1, 2]"
52449,2,12,1,1,"[1, 2]","[3, 4]"
52450,-2,1,1,1,[18],[1]
52450,-2,2,2,1,"[45, 45, 45, 18, 45]","[1, 2, 3, 4, 4]"
52450,-2,2,2,3,"[45, 46, 45, 45]","[1, 2, 3, 4]"
52450,-2,2,3,1,"[41, 41, 41, 41]","[1, 2, 3, 4]"
52450,-2,2,3,3,"[42, 42, 42, 42]","[1, 2, 3, 4]"
52450,-2,5,2,1,"[41, 42, 42, 42, 42]","[1, 1, 2, 3, 4]"
52450,-2,5,2,3,"[43, 43, 43, 43]","[1, 2, 3, 4]"
52450,-2,5,3,1,"[40, 40, 40, 40]","[1, 2, 3, 4]"
52450,-2,5,3,3,"[38, 40, 38, 41, 35, 38, 40, 41]","[1, 1, 2, 2, 3, 3, 3, 4]"
52450,-2,5,4,1,"[37, 37, 37, 37]","[1, 2, 3, 4]"
52450,-2,9,2,1,[26],[3]
52450,-1,2,1,1,"[32, 32, 31, 32]","[1, 2, 3, 4]"
52450,-1,2,1,3,"[29, 30, 29, 30]","[1, 2, 3, 4]"
52450,-1,5,1,1,"[22, 23, 22, 23]","[1, 2, 3, 4]"
52450,-1,7,2,3,"[22, 22, 22, 22]","[1, 2, 3, 4]"
52450,0,7,1,3,"[28, 28, 27, 28]","[1, 2, 3, 4]"
52450,1,5,2,1,"[27, 27, 27, 28]","[1, 2, 3, 4]"
52450,1,9,3,1,"[62, 62, 61]","[1, 2, 3]"
52450,2,1,1,1,"[34, 34, 34]","[1, 2, 3]"
52450,2,7,1,1,[33],[1]
52450,2,11,1,1,"[3, 8, 4, 9, 4, 8, 4, 9]","[1, 1, 2, 2, 3, 3, 4, 4]"
52450,2,11,1,3,"[12, 12, 12, 13]","[1, 2, 3, 4]"
52451,-2,3,1,3,[33],[2]
52451,-2,11,1,3,"[19, 18]","[2, 3]"
52451,0,5,1,1,"[41, 40]","[2, 3]"
52451,0,10,2,1,"[49, 50, 50, 51]","[1, 2, 3, 4]"
52451,0,11,1,1,"[25, 26, 25, 26]","[1, 2, 3, 4]"
52451,0,11,1,3,"[28, 28, 28, 29]","[1, 2, 3, 4]"
52451,0,11,2,1,"[24, 25, 25, 25]","[1, 2, 3, 4]"
52451,0,11,2,3,"[25, 26, 25, 26]","[1, 2, 3, 4]"
52451,0,11,3,1,"[46, 47, 47, 47, 46, 47]","[1, 1, 1, 2, 3, 4]"
52451,0,11,3,3,"[47, 48, 47, 48]","[1, 2, 3, 4]"
52451,0,11,4,1,"[26, 26, 26, 26]","[1, 2, 3, 4]"
52451,0,11,4,3,"[22, 22, 21, 22]","[1, 2, 3, 4]"
52451,1,5,1,3,"[28, 28, 28]","[2, 3, 4]"
52451,1,6,1,1,"[4, 4, 4, 4]","[1, 2, 3, 4]"
52451,1,6,1,3,"[3, 3, 3, 3]","[1, 2, 3, 4]"
52451,1,9,2,3,"[24, 38, 39, 24, 38, 39]","[1, 1, 2, 3, 3, 4]"
52451,2,2,2,3,[56],[2]
52451,2,6,4,1,"[19, 23, 19, 23, 19, 23, 19, 23]","[1, 1, 2, 2, 3, 3, 4, 4]"
52451,2,6,4,3,"[19, 20, 19, 19, 46]","[1, 2, 3, 4, 4]"
52451,2,7,2,1,"[54, 54, 54, 55]","[1, 2, 3, 4]"
52451,2,7,2,3,"[54, 55, 54, 55]","[1, 2, 3, 4]"
52451,2,9,2,1,"[50, 50, 50, 50]","[2, 3, 3, 4]"
52451,2,9,2,3,[53],[2]
52451,2,10,1,1,[46],[1]
52452,-2,3,3,1,"[67, 68, 67, 67]","[1, 2, 3, 4]"
52452,-2,4,1,1,"[10, 10, 10, 11]","[1, 2, 3, 4]"
52452,-2,4,1,3,"[13, 14, 13, 14]","[1, 2, 3, 4]"
52452,-2,8,1,1,[28],[4]
52452,-2,10,1,3,[18],[1]
52452,-2,11,2,3,[22],[4]
52452,-2,12,1,3,[38],[4]
52452,-1,6,1,1,"[17, 27, 17, 28, 17, 28, 18]","[1, 1, 2, 2, 3, 3, 4]"
52452,-1,6,1,3,"[18, 18, 18, 19]","[1, 2, 3, 4]"
52452,-1,6,2,1,"[40, 41, 40, 41]","[1, 2, 3, 4]"
52452,-1,6,2,3,"[42, 43, 42, 43]","[1, 2, 3, 4]"
52452,-1,6,3,1,"[41, 42, 42, 42]","[1, 2, 3, 4]"
52452,-1,6,3,3,"[42, 43, 42, 43]","[1, 2, 3, 4]"
52452,-1,6,4,1,"[40, 40, 40, 40]","[1, 2, 3, 4]"
52452,0,6,3,1,"[44, 44, 44, 62]","[1, 2, 3, 4]"
52452,2,1,1,1,"[36, 48, 36, 48, 36, 48, 48]","[1, 1, 2, 2, 3, 3, 4]"
52452,2,1,1,3,"[48, 48, 48, 49]","[1, 2, 3, 4]"
52452,2,5,1,1,"[29, 29, 29, 29]","[1, 2, 3, 4]"
52452,2,5,1,3,"[29, 29, 29, 29]","[1, 2, 3, 4]"
52452,2,8,2,1,"[22, 23, 22, 23]","[1, 2, 3, 4]"
52452,2,12,1,3,"[29, 29, 29, 29]","[1, 2, 3, 4]"
52452,2,12,2,1,"[19, 20, 19, 20]","[1, 2, 3, 4]"
52452,2,12,2,3,"[18, 19, 18, 18, 19]","[1, 2, 3, 4, 4]"
52452,2,12,3,1,"[33, 34, 33, 34]","[1, 2, 3, 4]"
52452,2,12,3,3,"[33, 33, 33, 33]","[1, 2, 3, 4]"
52453,-2,4,1,1,"[33, 32, 33]","[2, 3, 4]"
52453,-2,4,1,3,"[44, 46]","[1, 2]"
52453,-2,7,1,1,"[31, 42, 27, 31, 43, 26, 31, 42, 14, 15, 26, 43]","[1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4]"
52453,-2,7,1,3,"[40, 41, 40, 40]","[1, 2, 3, 4]"
52453,-2,8,1,1,"[14, 15, 14, 15]","[1, 2, 3, 4]"
52453,-2,8,2,1,"[34, 34, 35, 34, 35, 34, 35]","[1, 2, 2, 3, 3, 4, 4]"
52453,-2,8,2,3,[30],[1]
52453,-2,10,1,1,"[3, 34, 34, 20, 33, 21, 33]","[1, 1, 2, 3, 3, 4, 4]"
52453,-2,10,1,3,[23],[4]
52453,-2,11,1,3,"[17, 16, 17]","[2, 3, 4]"
52453,-1,4,1,3,"[45, 45, 45, 45]","[1, 2, 3, 4]"
52453,-1,6,1,1,"[13, 13, 12, 6, 12, 13]","[1, 2, 3, 4, 4, 4]"
52453,-1,6,1,3,"[11, 11, 11, 11]","[1, 2, 3, 4]"
52453,-1,7,1,3,"[26, 27]","[3, 4]"
52453,-1,8,1,1,"[1, 1, 1]","[1, 2, 3]"
52453,1,1,2,3,"[1, 2, 2, 1, 1, 2]","[1, 1, 2, 3, 3, 4]"
52453,2,1,2,1,[55],[4]
52453,2,5,2,1,[26],[1]
52453,2,10,1,1,"[32, 32]","[4, 4]"
52453,2,10,1,3,"[30, 31, 30, 31]","[1, 2, 3, 4]"
52454,-2,1,1,3,[13],[2]
52454,-2,3,1,1,[36],[3]
52454,-2,3,2,3,[46],[1]
52454,-2,7,2,1,"[49, 49, 49, 50]","[1, 2, 3, 4]"
52454,-2,7,2,3,"[52, 52, 52, 52]","[1, 2, 3, 4]"
52454,-2,7,3,1,"[52, 53, 52, 53]","[1, 2, 3, 4]"
52454,-2,7,3,3,"[53, 53, 53, 54]","[1, 2, 3, 4]"
52454,-2,7,4,1,"[46, 46, 46, 46]","[1, 2, 3, 4]"
52454,-2,7,4,3,"[40, 40, 39, 40]","[1, 2, 3, 4]"
52454,-1,7,1,1,"[18, 23, 18, 23, 18, 23, 18, 24]","[1, 1, 2, 2, 3, 3, 4, 4]"
52454,-1,7,1,3,"[17, 18, 17, 18]","[1, 2, 3, 4]"
52454,-1,7,2,1,"[37, 37, 37, 37]","[1, 2, 3, 4]"
52454,-1,7,2,3,"[38, 39, 38, 39]","[1, 2, 3, 4]"
52454,-1,7,3,1,"[35, 35, 35, 35]","[1, 2, 3, 4]"
52454,-1,7,3,3,"[35, 35, 35, 35]","[1, 2, 3, 4]"
52454,-1,7,4,1,"[31, 31, 31, 31]","[1, 2, 3, 4]"
52454,-1,7,4,3,"[29, 29, 29, 29]","[1, 2, 3, 4]"
52454,0,2,1,1,"[49, 49, 48, 49]","[1, 2, 3, 4]"
52454,0,2,1,3,"[47, 47, 47]","[1, 2, 3]"
52454,0,6,2,3,"[11, 11]","[3, 4]"
52454,1,5,1,1,"[20, 43, 20, 42, 44, 19, 42, 45, 43, 46]","[1, 1, 2, 2, 2, 3, 3, 3, 4, 4]"
52454,1,5,1,3,"[14, 15, 15, 16]","[1, 2, 3, 4]"
52454,1,12,1,1,"[44, 45, 45, 45]","[1, 2, 3, 4]"
52454,2,3,2,3,[4],[4]
52454,2,5,1,1,"[42, 42]","[1, 2]"
52454,2,8,1,1,[29],[4]
52454,2,12,2,1,[35],[2]
52455,-2,1,1,1,"[25, 36, 43, 37, 44, 36, 43, 37, 44]","[1, 1, 1, 2, 2, 3, 3, 4, 4]"
52455,-2,1,1,3,"[37, 37, 37, 37]","[1, 2, 3, 4]"
52455,-2,1,2,1,"[58, 59, 59, 59]","[1, 2, 3, 4]"
52455,-2,12,1,1,"[28, 28, 28, 29]","[1, 2, 3, 4]"
52455,-1,2,1,3,"[42, 44]","[1, 2]"
52455,-1,6,2,1,[51],[4]
52455,-1,6,2,3,"[39, 39, 35, 39, 36, 39, 59]","[1, 2, 3, 3, 4, 4, 4]"
52455,-1,11,1,3,"[34, 35, 35, 36]","[1, 2, 3, 4]"
52455,-1,11,2,1,[50],[1]
52455,0,5,1,1,"[37, 38, 37, 38]","[1, 2, 3, 4]"
52455,0,5,1,3,"[35, 35, 35]","[1, 3, 4]"
52455,0,8,2,1,[26],[4]
52455,0,9,2,1,"[29, 30, 30, 30]","[1, 2, 3, 4]"
52455,1,10,1,1,"[49, 50, 49, 49]","[1, 2, 3, 4]"
52455,1,10,1,3,"[48, 48, 48, 48]","[1, 2, 3, 4]"
52455,2,2,1,1,"[39, 40, 40, 40]","[1, 2, 3, 4]"
52455,2,2,1,3,"[43, 43, 43, 44]","[1, 2, 3, 4]"
52455,2,3,1,1,"[13, 13, 13, 13]","[1, 2, 3, 4]"
52455,2,3,1,3,"[10, 11, 10, 10]","[1, 2, 3, 4]"
52455,2,6,1,1,"[13, 13, 13, 13]","[1, 2, 3, 4]"
52455,2,8,1,1,"[46, 47, 47, 47]","[1, 2, 3, 4]"
52456,-2,2,1,1,"[5, 6, 6, 6]","[1, 2, 3, 4]"
52456,-2,2,1,3,"[7, 8, 7, 8]","[1, 2, 3, 4]"
52456,-2,9,1,1,"[27, 27]","[3, 4]"
52456,-2,10,1,1,"[17, 18, 17, 18]","[1, 2, 3, 4]"
52456,-2,10,1,3,"[19, 19, 19, 19]","[1, 2, 3, 4]"
52456,-2,12,1,1,"[36, 36, 36, 36]","[1, 2, 3, 4]"
52456,-2,12,1,3,[34],[1]
52456,-1,9,1,3,"[21, 23, 23, 22, 22]","[1, 1, 2, 3, 4]"
52456,-1,9,2,1,"[37, 37, 37, 37]","[1, 2, 3, 4]"
52456,-1,9,2,3,"[32, 38, 33, 38, 32, 38, 33, 38]","[1, 1, 2, 2, 3, 3, 4, 4]"
52456,-1,9,3,1,"[34, 34, 34, 34]","[1, 2, 3, 4]"
52456,-1,9,3,3,"[34, 34, 34, 34]","[1, 2, 3, 4]"
52456,-1,9,4,1,"[26, 26, 26, 26]","[1, 2, 3, 4]"
52456,-1,9,4,3,"[26, 26, 26, 26]","[1, 2, 3, 4]"
52456,0,3,1,1,"[44, 44, 44, 44]","[1, 2, 3, 4]"
52456,0,3,1,3,"[43, 43, 43, 43]","[1, 2, 3, 4]"
52456,0,3,2,1,"[31, 32, 31, 32]","[1, 2, 3, 4]"
52456,0,3,2,3,"[29, 29, 29, 29]","[1, 2, 3, 4]"
52456,0,3,3,1,"[41, 42, 41, 41]","[1, 2, 3, 4]"
52456,0,3,3,3,"[40, 41, 40, 41]","[1, 2, 3, 4]"
52456,0,3,4,1,"[24, 25, 24, 25]","[1, 2, 3, 4]"
52456,0,3,4,3,"[22, 23, 22, 23]","[1, 2, 3, 4]"
52456,1,10,1,3,[44],[1]
52456,2,1,1,1,[14],[4]
52456,2,3,1,1,"[37, 37, 36, 37]","[1, 2, 3, 4]"
52456,2,3,1,3,"[35, 35, 35, 35, 36]","[1, 2, 3, 4, 4]"
52456,2,4,2,3,[56],[2]
52456,2,5,1,3,[7],[4]
52456,2,6,1,1,"[28, 29, 28, 29]","[1, 2, 3, 4]"
52456,2,6,1,3,"[31, 31, 31, 31, 31]","[1, 2, 3, 3, 4]"
52456,2,9,1,3,[25],[4]
52457,-2,4,1,1,[27],[1]
52457,-2,5,1,1,"[37, 37, 37, 38]","[1, 2, 3, 4]"
52457,-2,5,1,3,"[29, 39, 39, 39, 40]","[1, 1, 2, 3, 4]"
52457,-2,6,2,1,[19],[4]
52457,-2,7,1,3,"[19, 19, 19]","[2, 3, 4]"
52457,-2,11,1,3,[12],[1]
52457,-1,5,2,3,[30],[4]
52457,1,1,1,1,"[30, 30, 30, 30]","[1, 2, 3, 4]"
52457,1,1,1,3,"[30, 30, 30, 30]","[1, 2, 3, 4]"
52457,1,1,2,1,"[21, 21, 21, 21]","[1, 2, 3, 4]"
52457,1,1,2,3,"[20, 20, 19, 20]","[1, 2, 3, 4]"
52457,1,1,3,1,"[35, 35, 35, 35]","[1, 2, 3, 4]"
52457,1,1,3,3,"[34, 35, 34, 35]","[1, 2, 3, 4]"
52457,2,1,4,1,"[19, 20, 19, 20]","[1, 2, 3, 4]"
52457,2,1,4,3,"[17, 17, 17, 17]","[1, 2, 3, 4]"
52457,2,2,1,1,"[1, 2]","[3, 4]"
52457,2,2,2,3,[32],[4]
52457,2,7,2,1,"[53, 53, 52, 53]","[1, 2, 3, 4]"
52457,2,8,1,1,"[27, 27, 28, 28]","[1, 1, 2, 3]"
52457,2,12,1,1,"[22, 23, 22, 22]","[1, 2, 3, 4]"
52457,2,12,1,3,"[19, 38, 20, 39, 14, 38, 14, 15, 39]","[1, 1, 2, 2, 3, 3, 4, 4, 4]"
52458,-2,6,1,3,[38],[1]
52458,-2,10,1,1,"[49, 50]","[1, 2]"
52458,-2,11,1,1,"[33, 33, 33]","[1, 2, 3]"
52458,-1,2,1,3,"[26, 26]","[1, 2]"
52458,-1,4,2,3,[34],[1]
52458,0,1,1,1,"[14, 15, 14, 15]","[1, 2, 3, 4]"
52458,0,1,1,3,"[13, 14, 13, 14]","[1, 2, 3, 4]"
52458,0,1,2,1,"[32, 33, 33, 32, 32, 33, 33]","[1, 2, 2, 3, 3, 4, 4]"
52458,0,1,2,3,"[33, 34, 35, 33, 34, 33, 35]","[1, 1, 2, 3, 3, 4, 4]"
52458,0,1,3,1,"[28, 29, 28, 29]","[1, 2, 3, 4]"
52458,0,1,3,3,"[28, 29, 28, 29]","[1, 2, 3, 4]"
52458,0,1,4,1,"[66, 67, 66, 67]","[1, 2, 3, 4]"
52458,0,1,4,3,"[68, 69, 68, 69]","[1, 2, 3, 4]"
52458,0,6,2,3,"[33, 30]","[1, 4]"
52458,1,1,2,1,[12],[2]
52458,1,9,2,3,"[41, 42, 41, 42, 43]","[1, 2, 3, 3, 4]"
52458,1,11,1,1,"[11, 15, 11, 16, 11, 16, 11, 16, 21]","[1, 1, 2, 2, 3, 3, 4, 4, 4]"
52458,1,11,1,3,[13],[1]
52458,2,1,2,3,[50],[2]
52458,2,3,2,1,[31],[2]
52458,2,3,2,3,[26],[4]
52458,2,8,1,1,"[7, 7]","[1, 2]"
52458,2,10,1,1,[35],[3]
52458,2,10,2,3,"[9, 8]","[2, 3]"
52458,2,12,1,3,"[44, 43, 43, 34, 43, 44]","[2, 3, 3, 4, 4, 4]"
52459,-2,4,2,3,[22],[2]
52459,-2,5,1,1,"[21, 22, 21, 22]","[1, 2, 3, 4]"
52459,-2,5,1,3,[21],[1]
52459,-2,6,1,1,"[15, 16]","[1, 2]"
52459,-2,7,1,1,"[7, 9, 7, 9, 9, 9]","[1, 1, 2, 2, 3, 4]"
52459,-2,7,1,3,"[8, 25, 8, 8, 8]","[1, 1, 2, 3, 4]"
52459,-2,9,1,1,"[7, 8, 8, 8]","[1, 2, 3, 4]"
52459,-2,9,1,3,"[9, 9, 9, 9]","[1, 2, 3, 4]"
52459,-2,9,2,1,[57],[1]
52459,-2,11,1,1,[12],[4]
52459,1,4,1,3,"[19, 20]","[3, 4]"
52459,2,2,1,1,[39],[4]
52459,2,3,2,1,[3],[1]
52459,2,4,1,1,[2],[4]
52459,2,4,1,3,"[3, 3, 3]","[2, 3, 4]"
52459,2,6,1,1,[18],[1]
52459,2,8,1,1,[48],[2]
52459,2,9,2,1,"[43, 43, 43]","[2, 3, 4]"
52459,2,12,1,3,[11],[3]
52460,-2,1,2,1,[36],[2]
52460,-2,2,1,1,"[32, 33, 33, 33]","[1, 2, 3, 4]"
52460,-2,4,1,3,[7],[3]
52460,-2,11,1,1,"[41, 40, 40]","[2, 3, 4]"
52460,-2,11,1,3,"[37, 37]","[3, 4]"
52460,-1,9,1,1,"[20, 21, 20, 21]","[1, 2, 3, 4]"
